keggMetaboliteID	metaboliteName	pathwayEntry	pathwayName	pathwayClass	type
C03063	2-Oxohept-3-enedioate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C03077	4-Chlorophenylacetate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C03758	Dopamine	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C03765	4-Hydroxyphenylacetaldehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C03964	(R)-3-(4-Hydroxyphenyl)lactate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04043	3,4-Dihydroxyphenylacetaldehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04045	3-(3,4-Dihydroxyphenyl)pyruvate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04052	5-Carboxy-2-oxohept-3-enedioate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04185	5,6-Dihydroxyindole-2-carboxylate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04186	5-Carboxymethyl-2-hydroxymuconate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04368	3-Amino-3-(4-hydroxyphenyl)propanoate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04642	2-Hydroxy-5-carboxymethylmuconate semialdehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04796	4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C04797	5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05338	4-Hydroxyphenylacetyl-CoA	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05576	3,4-Dihydroxyphenylethyleneglycol	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05577	3,4-Dihydroxymandelaldehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05578	5,6-Dihydroxyindole	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05579	Indole-5,6-quinone	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05580	3,4-Dihydroxymandelate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05581	3-Methoxy-4-hydroxyphenylacetaldehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05582	Homovanillate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05583	3-Methoxy-4-hydroxyphenylglycolaldehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05584	3-Methoxy-4-hydroxymandelate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05585	Gentisate aldehyde	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05587	3-Methoxytyramine	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05588	L-Metanephrine	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05589	L-Normetanephrine	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05593	3-Hydroxyphenylacetate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05594	3-Methoxy-4-hydroxyphenylethyleneglycol	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05595	4-Hydroxyphenylacetylglutamic acid	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05596	p-Hydroxyphenylacetylglycine	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05600	2-Hydroxyhepta-2,4-dienedioate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C05604	2-Carboxy-2,3-dihydro-5,6-dihydroxyindole	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C06044	4-Hydroxyphenylethanol	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C06046	Salidroside	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C06047	Stizolobate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C06048	Stizolobinate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C06199	Hordenine	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C06201	2,4-Dihydroxyhept-2-enedioate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C10447	3,4-Dihydroxyphenylpropanoate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C17935	Cysteinyldopa	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C17936	Phaeomelanin	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C17937	Eumelanin	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C17938	5,6-Indolequinone-2-carboxylic acid	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C22038	(R)-3-(3,4-Dihydroxyphenyl)lactate	hsa00350	Tyrosine metabolism	Metabolism; Amino acid metabolism	metabolite
C00022	Pyruvate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00024	Acetyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00042	Succinate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00079	L-Phenylalanine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00082	L-Tyrosine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00084	Acetaldehyde	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00091	Succinyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00122	Fumarate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00166	Phenylpyruvate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00180	Benzoate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00423	trans-Cinnamate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00512	Benzoyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00582	Phenylacetyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00596	2-Hydroxy-2,4-pentadienoate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00601	Phenylacetaldehyde	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00642	4-Hydroxyphenylacetate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00805	Salicylate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C01198	3-(2-Hydroxyphenyl)propanoate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C01575	Ephedrine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C01586	Hippurate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C01772	trans-2-Hydroxycinnamate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C02137	alpha-Oxo-benzeneacetic acid	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C02232	3-Oxoadipyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C02265	D-Phenylalanine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C02505	2-Phenylacetamide	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C02763	2-Hydroxy-3-phenylpropenoate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C02765	(+)-(1S,2S)-Pseudoephedrine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C03519	N-Acetyl-L-phenylalanine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C03589	4-Hydroxy-2-oxopentanoate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C04044	3-(2,3-Dihydroxyphenyl)propanoate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C04148	Phenylacetylglutamine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C04351	(R)-2-Methylimino-1-phenylpropan-1-ol	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C04479	2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05332	Phenethylamine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05593	3-Hydroxyphenylacetate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05598	Phenylacetylglycine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05607	Phenyllactate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05620	N-Acetyl-D-phenylalanine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05629	Phenylpropanoate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05852	2-Hydroxyphenylacetate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C05853	Phenylethyl alcohol	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C06207	2,6-Dihydroxyphenylacetate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C07086	Phenylacetic acid	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C08300	D-Cathine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C08301	D-Cathinone	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C11457	3-(3-Hydroxyphenyl)propanoic acid	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C11588	cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C12621	trans-3-Hydroxycinnamate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C12622	cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C12623	trans-2,3-Dihydroxycinnamate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C12624	2-Hydroxy-6-ketononatrienedioate	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C14144	5-Carboxy-2-pentenoyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C14145	(3S)-3-Hydroxyadipyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C15524	Phenylglyoxylyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C16719	(-)-Norephedrine	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C17268	Pyruvophenone	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C19946	3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C19975	2-Oxepin-2(3H)-ylideneacetyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C20062	2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA	hsa00360	Phenylalanine metabolism	Metabolism; Amino acid metabolism	metabolite
C00024	Acetyl-CoA	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00078	L-Tryptophan	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00108	Anthranilate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00322	2-Oxoadipate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00328	L-Kynurenine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00331	Indolepyruvate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00332	Acetoacetyl-CoA	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00398	Tryptamine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00463	Indole	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00527	Glutaryl-CoA	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00632	3-Hydroxyanthranilate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00637	Indole-3-acetaldehyde	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00643	5-Hydroxy-L-tryptophan	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00780	Serotonin	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00877	Crotonoyl-CoA	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00954	Indole-3-acetate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00955	Indole-3-ethanol	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C00978	N-Acetylserotonin	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C01111	7,8-Dihydroxykynurenate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C01144	(S)-3-Hydroxybutanoyl-CoA	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C01249	7,8-Dihydro-7,8-dihydroxykynurenate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C01598	Melatonin	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C01717	4-Hydroxy-2-quinolinecarboxylic acid	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C01987	2-Aminophenol	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02161	2-Aminophenoxazin-3-one	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02172	N-Acetylisatin	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02220	2-Aminomuconate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02298	N-Acetylindoxyl	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02470	Xanthurenic acid	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02693	(Indol-3-yl)acetamide	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02700	L-Formylkynurenine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02775	2,3-Dihydroxyindole	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02937	Indole-3-acetaldehyde oxime	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C02938	3-Indoleacetonitrile	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C03227	3-Hydroxy-L-kynurenine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C03230	(Indol-3-yl)glycolaldehyde	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C03453	gamma-Oxalocrotonate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C03574	2-Formylaminobenzaldehyde	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C03722	Quinolinate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C03824	2-Aminomuconate semialdehyde	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C04409	2-Amino-3-carboxymuconate semialdehyde	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05634	5-Hydroxyindoleacetaldehyde	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05635	5-Hydroxyindoleacetate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05636	3-Hydroxykynurenamine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05637	4,8-Dihydroxyquinoline	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05638	5-Hydroxykynurenamine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05639	4,6-Dihydroxyquinoline	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05640	Cinnavalininate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05641	5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05642	Formyl-N-acetyl-5-methoxykynurenamine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05643	6-Hydroxymelatonin	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05644	3-Methylindolepyruvate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05645	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05646	5-Hydroxyindolepyruvate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05647	Formyl-5-hydroxykynurenamine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05648	5-Hydroxy-N-formylkynurenine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05651	5-Hydroxykynurenine	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05652	4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05653	Formylanthranilate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05654	5-(2'-Formylethyl)-4,6-dihydroxypicolinate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
C05655	5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate	hsa00380	Tryptophan metabolism	Metabolism; Amino acid metabolism	metabolite
